codigo_producto,fecha,cantidad_vendida,promo,feria,lluvia
DOXIFIN,2009-11-01,476,1,0,0
DOXIFIN,2009-12-01,410,0,0,0
DOXIFIN,2010-01-01,413,0,0,0
DOXIFIN,2010-02-01,621,0,0,1
DOXIFIN,2010-03-01,663,0,0,1
DOXIFIN,2010-04-01,586,0,0,1
DOXIFIN,2010-05-01,406,0,0,0
DOXIFIN,2010-06-01,447,0,0,0
DOXIFIN,2010-07-01,476,0,1,0
DOXIFIN,2010-08-01,471,0,0,0
DOXIFIN,2010-09-01,436,0,0,0
DOXIFIN,2010-10-01,450,0,0,0
DOXIFIN,2010-11-01,520,1,0,0
DOXIFIN,2010-12-01,387,0,0,0
DOXIFIN,2011-01-01,511,0,1,0
DOXIFIN,2011-02-01,662,0,0,1
DOXIFIN,2011-03-01,625,0,0,1
DOXIFIN,2011-04-01,646,0,0,1
DOXIFIN,2011-05-01,412,0,0,0
DOXIFIN,2011-06-01,483,0,0,0
DOXIFIN,2011-07-01,432,0,0,0
DOXIFIN,2011-08-01,470,0,0,0
DOXIFIN,2011-09-01,445,0,0,0
DOXIFIN,2011-10-01,457,0,0,0
DOXIFIN,2011-11-01,541,0,1,0
DOXIFIN,2011-12-01,450,0,0,0
DOXIFIN,2012-01-01,362,0,0,0
DOXIFIN,2012-02-01,616,0,0,1
DOXIFIN,2012-03-01,725,1,0,1
DOXIFIN,2012-04-01,614,0,0,1
DOXIFIN,2012-05-01,416,0,0,0
DOXIFIN,2012-06-01,476,0,0,0
DOXIFIN,2012-07-01,447,0,0,0
DOXIFIN,2012-08-01,538,1,0,0
DOXIFIN,2012-09-01,464,0,0,0
DOXIFIN,2012-10-01,430,0,0,0
DOXIFIN,2012-11-01,479,0,0,0
DOXIFIN,2012-12-01,408,0,0,0
DOXIFIN,2013-01-01,427,0,0,0
DOXIFIN,2013-02-01,654,0,0,1
DOXIFIN,2013-03-01,666,0,0,1
DOXIFIN,2013-04-01,661,0,0,1
DOXIFIN,2013-05-01,453,0,0,0
DOXIFIN,2013-06-01,447,0,0,0
DOXIFIN,2013-07-01,586,1,1,0
DOXIFIN,2013-08-01,465,0,0,0
DOXIFIN,2013-09-01,557,0,1,0
DOXIFIN,2013-10-01,421,0,0,0
DOXIFIN,2013-11-01,568,1,0,0
DOXIFIN,2013-12-01,464,0,0,0
DOXIFIN,2014-01-01,500,0,0,0
DOXIFIN,2014-02-01,681,0,0,1
DOXIFIN,2014-03-01,689,0,0,1
DOXIFIN,2014-04-01,699,1,0,1
DOXIFIN,2014-05-01,490,0,0,0
DOXIFIN,2014-06-01,563,1,0,0
DOXIFIN,2014-07-01,444,0,0,0
DOXIFIN,2014-08-01,453,0,0,0
DOXIFIN,2014-09-01,489,0,0,0
DOXIFIN,2014-10-01,499,0,0,0
DOXIFIN,2014-11-01,591,0,1,0
DOXIFIN,2014-12-01,391,0,0,0
DOXIFIN,2015-01-01,491,0,0,0
DOXIFIN,2015-02-01,689,0,0,1
DOXIFIN,2015-03-01,809,1,0,1
DOXIFIN,2015-04-01,599,0,0,1
DOXIFIN,2015-05-01,561,1,0,0
DOXIFIN,2015-06-01,575,1,0,0
DOXIFIN,2015-07-01,458,0,0,0
DOXIFIN,2015-08-01,469,0,0,0
DOXIFIN,2015-09-01,565,1,0,0
DOXIFIN,2015-10-01,505,0,1,0
DOXIFIN,2015-11-01,509,0,0,0
DOXIFIN,2015-12-01,612,1,1,0
DOXIFIN,2016-01-01,561,1,0,0
DOXIFIN,2016-02-01,810,1,0,1
DOXIFIN,2016-03-01,669,0,0,1
DOXIFIN,2016-04-01,809,1,1,1
DOXIFIN,2016-05-01,500,0,0,0
DOXIFIN,2016-06-01,435,0,0,0
DOXIFIN,2016-07-01,462,0,0,0
DOXIFIN,2016-08-01,496,0,0,0
DOXIFIN,2016-09-01,521,0,0,0
DOXIFIN,2016-10-01,594,1,0,0
DOXIFIN,2016-11-01,497,0,0,0
DOXIFIN,2016-12-01,496,0,0,0
DOXIFIN,2017-01-01,516,0,0,0
DOXIFIN,2017-02-01,772,1,0,1
DOXIFIN,2017-03-01,712,0,0,1
DOXIFIN,2017-04-01,677,0,0,1
DOXIFIN,2017-05-01,498,0,0,0
DOXIFIN,2017-06-01,416,0,0,0
DOXIFIN,2017-07-01,584,0,1,0
DOXIFIN,2017-08-01,536,0,1,0
DOXIFIN,2017-09-01,482,0,0,0
DOXIFIN,2017-10-01,637,1,1,0
DOXIFIN,2017-11-01,456,0,0,0
DOXIFIN,2017-12-01,496,0,0,0
DOXIFIN,2018-01-01,546,0,0,0
DOXIFIN,2018-02-01,686,0,0,1
DOXIFIN,2018-03-01,733,0,0,1
DOXIFIN,2018-04-01,836,1,1,1
DOXIFIN,2018-05-01,559,0,0,0
DOXIFIN,2018-06-01,609,1,0,0
DOXIFIN,2018-07-01,598,0,1,0
DOXIFIN,2018-08-01,516,0,0,0
DOXIFIN,2018-09-01,474,0,0,0
DOXIFIN,2018-10-01,480,0,0,0
DOXIFIN,2018-11-01,501,0,0,0
DOXIFIN,2018-12-01,498,0,0,0
DOXIFIN,2019-01-01,455,0,0,0
DOXIFIN,2019-02-01,794,1,0,1
DOXIFIN,2019-03-01,710,0,0,1
DOXIFIN,2019-04-01,702,0,0,1
DOXIFIN,2019-05-01,517,0,0,0
DOXIFIN,2019-06-01,504,0,1,0
DOXIFIN,2019-07-01,443,0,0,0
DOXIFIN,2019-08-01,557,0,0,0
DOXIFIN,2019-09-01,653,1,0,0
DOXIFIN,2019-10-01,585,1,0,0
DOXIFIN,2019-11-01,577,1,0,0
DOXIFIN,2019-12-01,581,1,0,0
DOXIFIN,2020-01-01,516,0,0,0
DOXIFIN,2020-02-01,708,0,0,1
DOXIFIN,2020-03-01,750,0,0,1
DOXIFIN,2020-04-01,698,0,0,1
DOXIFIN,2020-05-01,501,0,0,0
DOXIFIN,2020-06-01,501,0,0,0
DOXIFIN,2020-07-01,481,0,0,0
DOXIFIN,2020-08-01,611,0,1,0
DOXIFIN,2020-09-01,551,0,1,0
DOXIFIN,2020-10-01,539,0,0,0
DOXIFIN,2020-11-01,523,0,0,0
DOXIFIN,2020-12-01,517,0,0,0
DOXIFIN,2021-01-01,522,0,0,0
DOXIFIN,2021-02-01,733,0,0,1
DOXIFIN,2021-03-01,713,0,0,1
DOXIFIN,2021-04-01,790,1,0,1
DOXIFIN,2021-05-01,503,0,0,0
DOXIFIN,2021-06-01,498,0,0,0
DOXIFIN,2021-07-01,538,0,0,0
DOXIFIN,2021-08-01,614,0,1,0
DOXIFIN,2021-09-01,540,0,0,0
DOXIFIN,2021-10-01,530,0,0,0
DOXIFIN,2021-11-01,552,0,0,0
DOXIFIN,2021-12-01,530,0,0,0
DOXIFIN,2022-01-01,527,0,0,0
DOXIFIN,2022-02-01,692,0,0,1
DOXIFIN,2022-03-01,721,0,0,1
DOXIFIN,2022-04-01,824,1,0,1
DOXIFIN,2022-05-01,588,1,0,0
DOXIFIN,2022-06-01,589,0,0,0
DOXIFIN,2022-07-01,536,0,0,0
DOXIFIN,2022-08-01,600,1,0,0
DOXIFIN,2022-09-01,547,0,0,0
DOXIFIN,2022-10-01,491,0,0,0
DOXIFIN,2022-11-01,572,0,0,0
DOXIFIN,2022-12-01,602,0,0,0
DOXIFIN,2023-01-01,537,0,0,0
DOXIFIN,2023-02-01,817,1,0,1
DOXIFIN,2023-03-01,694,0,0,1
DOXIFIN,2023-04-01,815,1,0,1
DOXIFIN,2023-05-01,563,0,0,0
DOXIFIN,2023-06-01,526,0,0,0
DOXIFIN,2023-07-01,575,0,0,0
DOXIFIN,2023-08-01,606,0,1,0
DOXIFIN,2023-09-01,627,0,0,0
DOXIFIN,2023-10-01,580,0,0,0
DOXIFIN,2023-11-01,564,0,0,0
DOXIFIN,2023-12-01,553,0,0,0
DOXIFIN,2024-01-01,555,0,0,0
DOXIFIN,2024-02-01,762,0,0,1
DOXIFIN,2024-03-01,906,1,1,1
DOXIFIN,2024-04-01,810,1,0,1
DOXIFIN,2024-05-01,563,0,0,0
DOXIFIN,2024-06-01,503,0,0,0
DOXIFIN,2024-07-01,611,1,0,0
DOXIFIN,2024-08-01,534,0,0,0
DOXIFIN,2024-09-01,534,0,0,0
DOXIFIN,2024-10-01,646,1,0,0
DOXIFIN,2024-11-01,593,0,1,0
DOXIFIN,2024-12-01,496,0,0,0
DOXIFIN,2025-01-01,624,0,1,0
DOXIFIN,2025-02-01,752,0,0,1
DOXIFIN,2025-03-01,859,1,0,1
DOXIFIN,2025-04-01,784,0,0,1
DOXIFIN,2025-05-01,570,0,0,0
DOXIFIN,2025-06-01,592,0,0,0
DOXIFIN,2025-07-01,670,0,1,0
DOXIFIN,2025-08-01,659,1,0,0
DOXIFIN,2025-09-01,562,0,0,0
DOXIFIN,2025-10-01,646,1,0,0
DOXIFIN,2025-11-01,562,0,0,0
DOXIFIN,2025-12-01,579,0,0,0
OUROVAC-AFT,2008-01-01,2331,0,0,1
OUROVAC-AFT,2008-02-01,2195,0,0,1
OUROVAC-AFT,2008-03-01,1956,0,1,0
OUROVAC-AFT,2008-04-01,1750,0,1,0
OUROVAC-AFT,2008-05-01,1472,0,0,0
OUROVAC-AFT,2008-06-01,1745,1,0,0
OUROVAC-AFT,2008-07-01,1617,0,0,0
OUROVAC-AFT,2008-08-01,1641,1,0,0
OUROVAC-AFT,2008-09-01,1837,1,0,0
OUROVAC-AFT,2008-10-01,1856,1,0,0
OUROVAC-AFT,2008-11-01,1976,0,0,1
OUROVAC-AFT,2008-12-01,2333,0,0,1
OUROVAC-AFT,2009-01-01,2401,0,1,1
OUROVAC-AFT,2009-02-01,2192,0,0,1
OUROVAC-AFT,2009-03-01,1401,0,0,0
OUROVAC-AFT,2009-04-01,1395,0,0,0
OUROVAC-AFT,2009-05-01,1526,0,0,0
OUROVAC-AFT,2009-06-01,1481,0,0,0
OUROVAC-AFT,2009-07-01,1783,0,0,0
OUROVAC-AFT,2009-08-01,1435,0,0,0
OUROVAC-AFT,2009-09-01,2002,1,0,0
OUROVAC-AFT,2009-10-01,1855,1,0,0
OUROVAC-AFT,2009-11-01,2684,1,0,1
OUROVAC-AFT,2009-12-01,2235,0,0,1
OUROVAC-AFT,2010-01-01,2301,0,0,1
OUROVAC-AFT,2010-02-01,2269,0,0,1
OUROVAC-AFT,2010-03-01,1793,1,0,0
OUROVAC-AFT,2010-04-01,1788,0,1,0
OUROVAC-AFT,2010-05-01,1902,1,0,0
OUROVAC-AFT,2010-06-01,1658,0,0,0
OUROVAC-AFT,2010-07-01,1769,0,0,0
OUROVAC-AFT,2010-08-01,1684,0,0,0
OUROVAC-AFT,2010-09-01,1893,1,0,0
OUROVAC-AFT,2010-10-01,1355,0,0,0
OUROVAC-AFT,2010-11-01,2172,0,0,1
OUROVAC-AFT,2010-12-01,2540,1,0,1
OUROVAC-AFT,2011-01-01,2100,0,0,1
OUROVAC-AFT,2011-02-01,2578,1,0,1
OUROVAC-AFT,2011-03-01,1762,1,0,0
OUROVAC-AFT,2011-04-01,1474,0,0,0
OUROVAC-AFT,2011-05-01,1528,0,0,0
OUROVAC-AFT,2011-06-01,1418,0,0,0
OUROVAC-AFT,2011-07-01,1419,0,0,0
OUROVAC-AFT,2011-08-01,1626,0,0,0
OUROVAC-AFT,2011-09-01,1944,1,0,0
OUROVAC-AFT,2011-10-01,1506,0,0,0
OUROVAC-AFT,2011-11-01,2557,0,1,1
OUROVAC-AFT,2011-12-01,1940,0,0,1
OUROVAC-AFT,2012-01-01,2545,1,0,1
OUROVAC-AFT,2012-02-01,2770,1,1,1
OUROVAC-AFT,2012-03-01,2052,1,0,0
OUROVAC-AFT,2012-04-01,1729,0,1,0
OUROVAC-AFT,2012-05-01,1674,0,0,0
OUROVAC-AFT,2012-06-01,2120,1,1,0
OUROVAC-AFT,2012-07-01,1625,0,0,0
OUROVAC-AFT,2012-08-01,1649,0,0,0
OUROVAC-AFT,2012-09-01,1893,1,0,0
OUROVAC-AFT,2012-10-01,1625,0,0,0
OUROVAC-AFT,2012-11-01,2457,0,0,1
OUROVAC-AFT,2012-12-01,2075,0,0,1
OUROVAC-AFT,2013-01-01,2370,0,0,1
OUROVAC-AFT,2013-02-01,2238,0,0,1
OUROVAC-AFT,2013-03-01,1970,1,0,0
OUROVAC-AFT,2013-04-01,1558,0,0,0
OUROVAC-AFT,2013-05-01,1549,0,0,0
OUROVAC-AFT,2013-06-01,1699,0,0,0
OUROVAC-AFT,2013-07-01,1625,0,0,0
OUROVAC-AFT,2013-08-01,1613,0,0,0
OUROVAC-AFT,2013-09-01,1688,0,0,0
OUROVAC-AFT,2013-10-01,1951,1,0,0
OUROVAC-AFT,2013-11-01,2214,0,0,1
OUROVAC-AFT,2013-12-01,2560,1,0,1
OUROVAC-AFT,2014-01-01,2412,0,0,1
OUROVAC-AFT,2014-02-01,2255,0,0,1
OUROVAC-AFT,2014-03-01,1701,0,0,0
OUROVAC-AFT,2014-04-01,1664,0,0,0
OUROVAC-AFT,2014-05-01,1865,1,0,0
OUROVAC-AFT,2014-06-01,1989,1,0,0
OUROVAC-AFT,2014-07-01,1734,0,0,0
OUROVAC-AFT,2014-08-01,1557,0,0,0
OUROVAC-AFT,2014-09-01,1589,0,0,0
OUROVAC-AFT,2014-10-01,1635,0,0,0
OUROVAC-AFT,2014-11-01,2258,0,0,1
OUROVAC-AFT,2014-12-01,2442,0,1,1
OUROVAC-AFT,2015-01-01,2386,0,0,1
OUROVAC-AFT,2015-02-01,2387,0,0,1
OUROVAC-AFT,2015-03-01,1626,0,0,0
OUROVAC-AFT,2015-04-01,1557,0,0,0
OUROVAC-AFT,2015-05-01,1653,0,0,0
OUROVAC-AFT,2015-06-01,1670,0,0,0
OUROVAC-AFT,2015-07-01,1588,0,0,0
OUROVAC-AFT,2015-08-01,1747,0,0,0
OUROVAC-AFT,2015-09-01,2033,1,0,0
OUROVAC-AFT,2015-10-01,2170,1,0,0
OUROVAC-AFT,2015-11-01,2693,0,1,1
OUROVAC-AFT,2015-12-01,2395,0,0,1
OUROVAC-AFT,2016-01-01,2763,1,0,1
OUROVAC-AFT,2016-02-01,2689,1,0,1
OUROVAC-AFT,2016-03-01,1883,1,0,0
OUROVAC-AFT,2016-04-01,1755,0,0,0
OUROVAC-AFT,2016-05-01,1729,0,0,0
OUROVAC-AFT,2016-06-01,1729,0,0,0
OUROVAC-AFT,2016-07-01,1581,0,0,0
OUROVAC-AFT,2016-08-01,1569,0,0,0
OUROVAC-AFT,2016-09-01,2034,1,0,0
OUROVAC-AFT,2016-10-01,1812,0,0,0
OUROVAC-AFT,2016-11-01,2428,0,0,1
OUROVAC-AFT,2016-12-01,2406,0,0,1
OUROVAC-AFT,2017-01-01,2334,0,0,1
OUROVAC-AFT,2017-02-01,2259,0,0,1
OUROVAC-AFT,2017-03-01,2037,1,0,0
OUROVAC-AFT,2017-04-01,1749,0,0,0
OUROVAC-AFT,2017-05-01,2032,0,1,0
OUROVAC-AFT,2017-06-01,1731,0,0,0
OUROVAC-AFT,2017-07-01,1674,0,0,0
OUROVAC-AFT,2017-08-01,1799,0,0,0
OUROVAC-AFT,2017-09-01,1724,0,0,0
OUROVAC-AFT,2017-10-01,1782,0,0,0
OUROVAC-AFT,2017-11-01,2694,1,0,1
OUROVAC-AFT,2017-12-01,2441,0,0,1
OUROVAC-AFT,2018-01-01,2544,0,0,1
OUROVAC-AFT,2018-02-01,2813,1,0,1
OUROVAC-AFT,2018-03-01,1861,0,0,0
OUROVAC-AFT,2018-04-01,1963,0,0,0
OUROVAC-AFT,2018-05-01,2178,1,0,0
OUROVAC-AFT,2018-06-01,2042,0,1,0
OUROVAC-AFT,2018-07-01,1467,0,0,0
OUROVAC-AFT,2018-08-01,2016,1,0,0
OUROVAC-AFT,2018-09-01,1753,0,0,0
OUROVAC-AFT,2018-10-01,2026,0,1,0
OUROVAC-AFT,2018-11-01,2493,0,0,1
OUROVAC-AFT,2018-12-01,2502,0,0,1
OUROVAC-AFT,2019-01-01,2367,0,0,1
OUROVAC-AFT,2019-02-01,2783,0,1,1
OUROVAC-AFT,2019-03-01,2205,1,0,0
OUROVAC-AFT,2019-04-01,2178,1,0,0
OUROVAC-AFT,2019-05-01,1941,0,1,0
OUROVAC-AFT,2019-06-01,1807,0,0,0
OUROVAC-AFT,2019-07-01,1724,0,0,0
OUROVAC-AFT,2019-08-01,2233,1,0,0
OUROVAC-AFT,2019-09-01,1775,0,0,0
OUROVAC-AFT,2019-10-01,1936,0,0,0
OUROVAC-AFT,2019-11-01,2635,0,1,1
OUROVAC-AFT,2019-12-01,2653,0,0,1
OUROVAC-AFT,2020-01-01,2652,0,0,1
OUROVAC-AFT,2020-02-01,2711,0,0,1
OUROVAC-AFT,2020-03-01,1725,0,0,0
OUROVAC-AFT,2020-04-01,2069,1,0,0
OUROVAC-AFT,2020-05-01,1807,0,0,0
OUROVAC-AFT,2020-06-01,1936,0,0,0
OUROVAC-AFT,2020-07-01,1975,0,0,0
OUROVAC-AFT,2020-08-01,2322,1,0,0
OUROVAC-AFT,2020-09-01,2043,0,0,0
OUROVAC-AFT,2020-10-01,1863,0,0,0
OUROVAC-AFT,2020-11-01,2572,0,0,1
OUROVAC-AFT,2020-12-01,2679,1,0,1
OUROVAC-AFT,2021-01-01,2863,1,0,1
OUROVAC-AFT,2021-02-01,2593,0,0,1
OUROVAC-AFT,2021-03-01,1842,0,0,0
OUROVAC-AFT,2021-04-01,1947,0,0,0
OUROVAC-AFT,2021-05-01,1850,0,0,0
OUROVAC-AFT,2021-06-01,2186,1,0,0
OUROVAC-AFT,2021-07-01,1900,0,0,0
OUROVAC-AFT,2021-08-01,2096,0,0,0
OUROVAC-AFT,2021-09-01,1837,0,0,0
OUROVAC-AFT,2021-10-01,1944,0,0,0
OUROVAC-AFT,2021-11-01,2909,1,0,1
OUROVAC-AFT,2021-12-01,2521,0,0,1
OUROVAC-AFT,2022-01-01,2996,1,0,1
OUROVAC-AFT,2022-02-01,2433,0,0,1
OUROVAC-AFT,2022-03-01,1982,0,0,0
OUROVAC-AFT,2022-04-01,2229,1,0,0
OUROVAC-AFT,2022-05-01,2239,1,0,0
OUROVAC-AFT,2022-06-01,1948,0,0,0
OUROVAC-AFT,2022-07-01,2009,0,0,0
OUROVAC-AFT,2022-08-01,2233,1,0,0
OUROVAC-AFT,2022-09-01,2088,0,1,0
OUROVAC-AFT,2022-10-01,1813,0,0,0
OUROVAC-AFT,2022-11-01,2989,1,0,1
OUROVAC-AFT,2022-12-01,2624,0,0,1
OUROVAC-AFT,2023-01-01,3080,1,0,1
OUROVAC-AFT,2023-02-01,2894,0,1,1
OUROVAC-AFT,2023-03-01,2173,0,0,0
OUROVAC-AFT,2023-04-01,1821,0,0,0
OUROVAC-AFT,2023-05-01,2367,0,1,0
OUROVAC-AFT,2023-06-01,1929,0,0,0
OUROVAC-AFT,2023-07-01,2136,1,0,0
OUROVAC-AFT,2023-08-01,2234,1,0,0
OUROVAC-AFT,2023-09-01,2385,1,0,0
OUROVAC-AFT,2023-10-01,1903,0,0,0
OUROVAC-AFT,2023-11-01,2803,0,0,1
OUROVAC-AFT,2023-12-01,2474,0,0,1
OUROVAC-AFT,2024-01-01,2725,0,0,1
OUROVAC-AFT,2024-02-01,2551,0,0,1
OUROVAC-AFT,2024-03-01,2031,0,0,0
OUROVAC-AFT,2024-04-01,2085,0,0,0
OUROVAC-AFT,2024-05-01,1950,0,0,0
OUROVAC-AFT,2024-06-01,1955,0,0,0
OUROVAC-AFT,2024-07-01,2005,0,0,0
OUROVAC-AFT,2024-08-01,2103,0,0,0
OUROVAC-AFT,2024-09-01,2248,1,0,0
OUROVAC-AFT,2024-10-01,1880,0,0,0
OUROVAC-AFT,2024-11-01,2712,0,0,1
OUROVAC-AFT,2024-12-01,2912,1,0,1
OUROVAC-AFT,2025-01-01,2770,0,0,1
OUROVAC-AFT,2025-02-01,2622,0,0,1
OUROVAC-AFT,2025-03-01,2305,1,0,0
OUROVAC-AFT,2025-04-01,1919,0,0,0
OUROVAC-AFT,2025-05-01,2118,0,0,0
OUROVAC-AFT,2025-06-01,1985,0,0,0
OUROVAC-AFT,2025-07-01,2088,0,0,0
OUROVAC-AFT,2025-08-01,2307,1,0,0
OUROVAC-AFT,2025-09-01,2204,1,0,0
OUROVAC-AFT,2025-10-01,2625,1,1,0
OUROVAC-AFT,2025-11-01,2760,0,0,1
OUROVAC-AFT,2025-12-01,3014,1,0,1
SUPERHION-1L,2008-01-01,881,0,0,1
SUPERHION-1L,2008-02-01,738,0,1,0
SUPERHION-1L,2008-03-01,662,0,0,0
SUPERHION-1L,2008-04-01,598,0,0,0
SUPERHION-1L,2008-05-01,602,0,0,0
SUPERHION-1L,2008-06-01,869,1,1,0
SUPERHION-1L,2008-07-01,516,0,0,0
SUPERHION-1L,2008-08-01,595,0,0,0
SUPERHION-1L,2008-09-01,697,0,0,0
SUPERHION-1L,2008-10-01,951,0,0,1
SUPERHION-1L,2008-11-01,983,0,1,1
SUPERHION-1L,2008-12-01,927,0,0,1
SUPERHION-1L,2009-01-01,1051,1,0,1
SUPERHION-1L,2009-02-01,843,1,0,0
SUPERHION-1L,2009-03-01,612,0,0,0
SUPERHION-1L,2009-04-01,704,0,0,0
SUPERHION-1L,2009-05-01,645,0,0,0
SUPERHION-1L,2009-06-01,734,0,0,0
SUPERHION-1L,2009-07-01,774,1,0,0
SUPERHION-1L,2009-08-01,657,0,0,0
SUPERHION-1L,2009-09-01,666,0,0,0
SUPERHION-1L,2009-10-01,1091,1,1,1
SUPERHION-1L,2009-11-01,939,0,0,1
SUPERHION-1L,2009-12-01,968,0,0,1
SUPERHION-1L,2010-01-01,1031,1,0,1
SUPERHION-1L,2010-02-01,780,1,0,0
SUPERHION-1L,2010-03-01,693,1,0,0
SUPERHION-1L,2010-04-01,622,0,0,0
SUPERHION-1L,2010-05-01,576,0,0,0
SUPERHION-1L,2010-06-01,812,1,0,0
SUPERHION-1L,2010-07-01,713,0,0,0
SUPERHION-1L,2010-08-01,665,0,0,0
SUPERHION-1L,2010-09-01,664,0,0,0
SUPERHION-1L,2010-10-01,1076,0,1,1
SUPERHION-1L,2010-11-01,938,0,0,1
SUPERHION-1L,2010-12-01,932,0,0,1
SUPERHION-1L,2011-01-01,1072,1,0,1
SUPERHION-1L,2011-02-01,633,0,0,0
SUPERHION-1L,2011-03-01,781,0,0,0
SUPERHION-1L,2011-04-01,671,0,0,0
SUPERHION-1L,2011-05-01,689,0,0,0
SUPERHION-1L,2011-06-01,704,0,0,0
SUPERHION-1L,2011-07-01,724,0,0,0
SUPERHION-1L,2011-08-01,647,0,0,0
SUPERHION-1L,2011-09-01,713,0,0,0
SUPERHION-1L,2011-10-01,929,0,0,1
SUPERHION-1L,2011-11-01,1011,0,1,1
SUPERHION-1L,2011-12-01,1083,1,0,1
SUPERHION-1L,2012-01-01,889,0,0,1
SUPERHION-1L,2012-02-01,688,0,0,0
SUPERHION-1L,2012-03-01,793,1,0,0
SUPERHION-1L,2012-04-01,912,1,0,0
SUPERHION-1L,2012-05-01,729,0,0,0
SUPERHION-1L,2012-06-01,655,0,0,0
SUPERHION-1L,2012-07-01,703,0,0,0
SUPERHION-1L,2012-08-01,714,0,0,0
SUPERHION-1L,2012-09-01,694,0,0,0
SUPERHION-1L,2012-10-01,1000,0,0,1
SUPERHION-1L,2012-11-01,951,0,0,1
SUPERHION-1L,2012-12-01,1010,0,0,1
SUPERHION-1L,2013-01-01,1114,1,0,1
SUPERHION-1L,2013-02-01,681,0,0,0
SUPERHION-1L,2013-03-01,674,0,0,0
SUPERHION-1L,2013-04-01,681,0,0,0
SUPERHION-1L,2013-05-01,677,0,0,0
SUPERHION-1L,2013-06-01,879,1,0,0
SUPERHION-1L,2013-07-01,795,1,0,0
SUPERHION-1L,2013-08-01,691,0,0,0
SUPERHION-1L,2013-09-01,648,0,0,0
SUPERHION-1L,2013-10-01,1083,0,1,1
SUPERHION-1L,2013-11-01,1008,0,0,1
SUPERHION-1L,2013-12-01,1171,1,0,1
SUPERHION-1L,2014-01-01,1070,0,0,1
SUPERHION-1L,2014-02-01,950,1,1,0
SUPERHION-1L,2014-03-01,901,1,0,0
SUPERHION-1L,2014-04-01,748,0,0,0
SUPERHION-1L,2014-05-01,741,0,0,0
SUPERHION-1L,2014-06-01,711,0,0,0
SUPERHION-1L,2014-07-01,755,0,0,0
SUPERHION-1L,2014-08-01,823,0,1,0
SUPERHION-1L,2014-09-01,718,0,0,0
SUPERHION-1L,2014-10-01,999,0,0,1
SUPERHION-1L,2014-11-01,1047,1,0,1
SUPERHION-1L,2014-12-01,1026,0,0,1
SUPERHION-1L,2015-01-01,1080,0,0,1
SUPERHION-1L,2015-02-01,716,0,0,0
SUPERHION-1L,2015-03-01,724,0,0,0
SUPERHION-1L,2015-04-01,675,0,0,0
SUPERHION-1L,2015-05-01,694,0,0,0
SUPERHION-1L,2015-06-01,844,0,1,0
SUPERHION-1L,2015-07-01,798,0,0,0
SUPERHION-1L,2015-08-01,639,0,0,0
SUPERHION-1L,2015-09-01,699,0,0,0
SUPERHION-1L,2015-10-01,1107,1,0,1
SUPERHION-1L,2015-11-01,1009,0,0,1
SUPERHION-1L,2015-12-01,1083,1,0,1
SUPERHION-1L,2016-01-01,1082,0,0,1
SUPERHION-1L,2016-02-01,717,0,0,0
SUPERHION-1L,2016-03-01,745,0,0,0
SUPERHION-1L,2016-04-01,791,0,0,0
SUPERHION-1L,2016-05-01,738,0,0,0
SUPERHION-1L,2016-06-01,791,0,0,0
SUPERHION-1L,2016-07-01,771,0,0,0
SUPERHION-1L,2016-08-01,745,0,0,0
SUPERHION-1L,2016-09-01,742,0,0,0
SUPERHION-1L,2016-10-01,1141,1,0,1
SUPERHION-1L,2016-11-01,1000,0,0,1
SUPERHION-1L,2016-12-01,1067,0,0,1
SUPERHION-1L,2017-01-01,952,0,0,1
SUPERHION-1L,2017-02-01,937,1,0,0
SUPERHION-1L,2017-03-01,714,0,0,0
SUPERHION-1L,2017-04-01,704,0,0,0
SUPERHION-1L,2017-05-01,906,1,0,0
SUPERHION-1L,2017-06-01,679,0,0,0
SUPERHION-1L,2017-07-01,711,0,0,0
SUPERHION-1L,2017-08-01,683,0,0,0
SUPERHION-1L,2017-09-01,827,0,0,0
SUPERHION-1L,2017-10-01,1046,0,0,1
SUPERHION-1L,2017-11-01,1100,0,0,1
SUPERHION-1L,2017-12-01,891,0,0,1
SUPERHION-1L,2018-01-01,1145,1,0,1
SUPERHION-1L,2018-02-01,799,0,0,0
SUPERHION-1L,2018-03-01,751,0,0,0
SUPERHION-1L,2018-04-01,791,0,0,0
SUPERHION-1L,2018-05-01,819,0,0,0
SUPERHION-1L,2018-06-01,774,0,0,0
SUPERHION-1L,2018-07-01,760,0,0,0
SUPERHION-1L,2018-08-01,765,0,0,0
SUPERHION-1L,2018-09-01,719,0,0,0
SUPERHION-1L,2018-10-01,912,0,0,1
SUPERHION-1L,2018-11-01,1118,1,0,1
SUPERHION-1L,2018-12-01,998,0,0,1
SUPERHION-1L,2019-01-01,1011,0,0,1
SUPERHION-1L,2019-02-01,712,0,0,0
SUPERHION-1L,2019-03-01,787,0,0,0
SUPERHION-1L,2019-04-01,703,0,0,0
SUPERHION-1L,2019-05-01,731,0,0,0
SUPERHION-1L,2019-06-01,851,0,0,0
SUPERHION-1L,2019-07-01,770,0,0,0
SUPERHION-1L,2019-08-01,823,0,0,0
SUPERHION-1L,2019-09-01,776,0,0,0
SUPERHION-1L,2019-10-01,992,0,0,1
SUPERHION-1L,2019-11-01,1095,0,0,1
SUPERHION-1L,2019-12-01,1104,0,0,1
SUPERHION-1L,2020-01-01,1028,0,0,1
